benchmark_name,benchmark_role,benchmark_index,id,prompt,answer,family,family_short,template_subtype,selection_tier,teacher_solver_candidate,answer_type,num_examples,prompt_len_chars,hard_score,group_signature,query_raw,v1_focus_bucket,v1_exposure_band,v1_bucket_note,bit_structured_formula_name,bit_structured_formula_abstract_family,bit_not_structured_formula_name,bit_structured_formula_safe_support,bit_structured_formula_abstract_support,bit_not_structured_formula_safe_support,bit_no_candidate_positions,bit_multi_candidate_positions,query_hamming_bin,audit_priority_score,_source_name,_source_split,proxy_role,leaderboard_proxy_bucket,leaderboard_proxy_note,v3f_prediction,current_prediction,v3f_is_correct,current_is_correct
leaderboard_proxy_v1_set,leaderboard_proxy,182,12e0ac8c,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11111101 -> 01110101
01010000 -> 10101011
11011001 -> 11101101
10001010 -> 01110101
01111110 -> 10011000
10110001 -> 01010111
10100100 -> 01000111
10100110 -> 11001111
01010111 -> 01110110
01011100 -> 10011000

Now, determine the output for: 10011100",10101001,bit_manipulation,binary,bit_other,manual_audit_priority,,binary8,10,510,6.0,unknown__ex10__qhwmid,10011100,no_solver_manual,underrepresented,teacher solver が空で manual hard に偏る、最も壊れやすい slice。,,,,0,0,0,7,0,-1,14.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_manual,Rows both models miss; approximates hidden hard tail not captured by local320.,00111111,10011000,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,183,2230fad0,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00011001 -> 10101111
11001001 -> 01111010
01001010 -> 01010011
10000011 -> 11110100
01011001 -> 00111111
11100011 -> 10111100
00100011 -> 00111101
01000000 -> 01111111
10100101 -> 00101001
00110110 -> 01000111

Now, determine the output for: 10111011",01001010,bit_manipulation,binary,bit_other,manual_audit_priority,,binary8,10,510,6.0,unknown__ex10__qhwhigh,10111011,no_solver_manual,underrepresented,teacher solver が空で manual hard に偏る、最も壊れやすい slice。,,,,0,0,0,8,0,-1,14.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_manual,Rows both models miss; approximates hidden hard tail not captured by local320.,11111111,01111101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,184,257e7158,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00111001 -> 01000111
10110110 -> 00101111
11110001 -> 10011101
10110100 -> 00111011
00010101 -> 01111101
00010001 -> 01010101
11111100 -> 11101111
10000101 -> 11010001
00100010 -> 10101010
01110000 -> 10011111

Now, determine the output for: 10011001",00001001,bit_manipulation,binary,bit_other,manual_audit_priority,,binary8,10,510,6.0,unknown__ex10__qhwmid,10011001,no_solver_manual,underrepresented,teacher solver が空で manual hard に偏る、最も壊れやすい slice。,,,,0,0,0,8,0,-1,14.0,binary_bias_specialized_set,specialized,both_wrong,no_solver_manual,Rows both models miss; approximates hidden hard tail not captured by local320.,01000111,01001111,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,185,8fc1816e,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01011010 -> 00101101
10001000 -> 01000100
00101001 -> 00010100
01100001 -> 00110000
00110010 -> 00011001
10010100 -> 01001010
10001110 -> 01000111

Now, determine the output for: 11000110",01100011,bit_manipulation,binary,bit_other,verified_trace_ready,binary_byte_transform,binary8,7,447,1.0,rshift__ex7__qhwmid,11000110,rare_byte_transform,rare,v1で極少量だった byte_transform 系。,,,,0,0,0,1,0,-1,4.5,binary_bias_specialized_set,specialized,both_wrong,rare_byte_transform,Rows both models miss; approximates hidden hard tail not captured by local320.,10100011,11100011,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,186,e20d3f48,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10110011 -> 01001100
11101000 -> 00111010
01100011 -> 01111000
10011011 -> 01000110
11100110 -> 11111001
00100000 -> 00001000
11111000 -> 00111110

Now, determine the output for: 01010101",10110101,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_independent,binary8,7,447,5.0,unknown__ex7__qhwmid,01010101,rare_perm_independent,rare,v1で極少量だった permutation_independent 系。,"xor(shl5,shr2)","xor(shl,shr)","xor(not(shl5),not(shr2))",16,322,15,0,0,-1,8.0,binary_bias_specialized_set,specialized,both_wrong,rare_perm_independent,Rows both models miss; approximates hidden hard tail not captured by local320.,01001010,10101010,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,187,f2f257ed,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00100101 -> 10101001
01011100 -> 10010111
11011101 -> 10010111
11010000 -> 00110100
00000111 -> 11100001
00111000 -> 00001110
01101100 -> 10011011

Now, determine the output for: 10000110",11100001,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_independent,binary8,7,447,3.0,unknown__ex7__qhwmid,10000110,rare_perm_independent,rare,v1で極少量だった permutation_independent 系。,"xor(shl5,shr2)","xor(shl,shr)",,16,322,0,0,0,-1,6.0,binary_bias_specialized_set,specialized,both_wrong,rare_perm_independent,Rows both models miss; approximates hidden hard tail not captured by local320.,11010001,11010001,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,188,008b52fd,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011001 -> 01001110
10110101 -> 00010110
10011101 -> 01000110
10011110 -> 11000010
10111000 -> 10001110
11010000 -> 01011111
00110001 -> 00011101
11000111 -> 11110011
11110001 -> 10011111
11010001 -> 11011111

Now, determine the output for: 00001101",01100101,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,00001101,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,,,,0,0,0,2,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,supported_affine_xor,Rows both models miss; approximates hidden hard tail not captured by local320.,10010011,01000100,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,189,08615ada,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01001000 -> 00101001
01101111 -> 10110001
11000010 -> 00010000
10011100 -> 01100011
00010111 -> 01011110
11010001 -> 01011110
01101001 -> 10101001
11010010 -> 01010010
11011001 -> 01111111
00000101 -> 00010100

Now, determine the output for: 10111110",11101111,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwhigh,10111110,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,"xor(shl2,shr3)","xor(shl,shr)","xor(not(shl2),not(shr3))",13,322,12,3,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,supported_affine_xor,Rows both models miss; approximates hidden hard tail not captured by local320.,01111101,01111011,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,190,0d7aacfc,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11000000 -> 10110000
00010110 -> 00101001
11100001 -> 11111010
11110011 -> 11011010
11101011 -> 11101100
01101000 -> 11001010
00010101 -> 00101111
01010011 -> 10110010
11111101 -> 11000101
10101010 -> 01111110

Now, determine the output for: 10100100",01100001,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,10100100,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,"xor(shl1,shr2)","xor(shl,shr)","xor(not(shl1),not(shr2))",11,322,10,5,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,supported_affine_xor,Rows both models miss; approximates hidden hard tail not captured by local320.,01001001,01101001,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,191,0dfd7674,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00110100 -> 01100101
00010001 -> 01100110
10011000 -> 00010110
00101111 -> 10010101
00001010 -> 10010110
01111111 -> 00100001
11001110 -> 00101111
11111001 -> 10001100
11010110 -> 00011001
00110011 -> 10101010

Now, determine the output for: 01101010",01001110,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,01101010,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,"xor(ror2,shl1)","xor(ror,shl)","xor(not(ror2),not(shl1))",3,33,2,7,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,supported_affine_xor,Rows both models miss; approximates hidden hard tail not captured by local320.,10010111,10101110,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,192,10d29630,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
10011010 -> 00101010
00011011 -> 00001100
00100111 -> 01111100
00001010 -> 01101000
10110101 -> 01110110
00101111 -> 01011100
00010110 -> 10011000
00011111 -> 10011100
10010100 -> 11010010
01110111 -> 00111101

Now, determine the output for: 01100010",11001001,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwmid,01100010,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,"xor(rol2,shl5)","xor(rol,shl)","xor(not(rol2),not(shl5))",2,21,2,3,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,supported_affine_xor,Rows both models miss; approximates hidden hard tail not captured by local320.,00000001,10000100,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,193,1dfb1f3d,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11110000 -> 01111000
01110011 -> 01111001
01000010 -> 10100001
10111010 -> 11011101
10101101 -> 10010110
10011010 -> 11001101
11010001 -> 10101000
10011111 -> 00001111
01001110 -> 10100111
10100000 -> 01010000

Now, determine the output for: 00001010",10000101,bit_manipulation,binary,bit_other,verified_trace_ready,binary_affine_xor,binary8,10,510,6.0,unknown__ex10__qhwlow,00001010,supported_affine_xor,supported,v1で明示的に学習量を確保した affine_xor slice。,"xor(ror1,shl6)","xor(ror,shl)","xor(not(ror1),not(shl6))",3,33,3,2,0,-1,9.5,binary_bias_specialized_set,specialized,both_wrong,supported_affine_xor,Rows both models miss; approximates hidden hard tail not captured by local320.,00000101,00000101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,194,b67194af,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11101101 -> 10110111
01100011 -> 10001101
11110110 -> 11011011
01001010 -> 00101001
01011101 -> 01110101
00011100 -> 01110000
01111100 -> 11110001

Now, determine the output for: 10101001",10100110,bit_manipulation,binary,bit_permutation_inversion,verified_trace_ready,binary_bit_permutation_bijection,binary8,7,447,3.0,unknown__ex7__qhwmid,10101001,supported_bijection,supported,v1の rotation / bijection 系 teacher を代表する slice。,,,,0,0,0,0,0,-1,5.5,binary_bias_specialized_set,specialized,both_wrong,supported_bijection,Rows both models miss; approximates hidden hard tail not captured by local320.,01001101,01001101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,195,009a74b6,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01110101 -> 00000111
01101101 -> 10000110
10001000 -> 01101110
11101010 -> 00001110
10100101 -> 00011011
10001011 -> 00111110
10101101 -> 10011010
11101101 -> 10011110
10110001 -> 11011011
01100001 -> 11000111

Now, determine the output for: 00110000",11111011,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwlow,00110000,supported_not_structured,supported,v1では少量だが not-structured formula teacher を持つ slice。,,,"choose(not(ror3),not(shl4),nibble_swap)",0,0,2,5,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,supported_not_structured,Rows both models miss; approximates hidden hard tail not captured by local320.,00000011,00000011,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,196,31966698,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01001010 -> 11111110
10011111 -> 11011011
00010101 -> 11111011
11101100 -> 11001111
00001011 -> 11111111
11110101 -> 11101001
11101001 -> 11011110
10100111 -> 11110101
00101000 -> 11111111
10000100 -> 11111101

Now, determine the output for: 00100011",11110111,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwmid,00100011,supported_not_structured,supported,v1では少量だが not-structured formula teacher を持つ slice。,,,"choose(not(shr2),not(shr6),not(shl2))",0,0,2,7,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,supported_not_structured,Rows both models miss; approximates hidden hard tail not captured by local320.,11111111,11111110,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,197,5d77eff6,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
11111101 -> 10111111
01010010 -> 00011011
00100011 -> 11011101
00001000 -> 11101111
10111110 -> 01010111
11011000 -> 01011111
10110110 -> 01010110
11110101 -> 10111110
00010010 -> 10011011
01100111 -> 11011101

Now, determine the output for: 11100001",00011100,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwmid,11100001,supported_not_structured,supported,v1では少量だが not-structured formula teacher を持つ slice。,,,"choose(not(rol1),not(shl5),ror3)",0,0,2,8,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,supported_not_structured,Rows both models miss; approximates hidden hard tail not captured by local320.,10111100,01111101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,198,6a186446,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00111011 -> 10011111
10111100 -> 01011111
11010111 -> 01101011
00001110 -> 11000111
10110000 -> 01111101
01000011 -> 01110011
10111000 -> 01011101
11000000 -> 11111100
01001011 -> 01110111
10101110 -> 01010111

Now, determine the output for: 10100110",01110111,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_not_formula,binary8,10,510,6.0,unknown__ex10__qhwmid,10100110,supported_not_structured,supported,v1では少量だが not-structured formula teacher を持つ slice。,,,"choose(not(rol2),not(shl7),ror1)",0,0,3,8,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,supported_not_structured,Rows both models miss; approximates hidden hard tail not captured by local320.,01110011,01010011,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,199,77602e0f,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
01101100 -> 10111101
01010110 -> 01011010
11011110 -> 11011011
00010001 -> 11001110
01010000 -> 11111010
01001100 -> 10111011
10111101 -> 10010111
00110011 -> 10101110
11101100 -> 10111101
00000110 -> 01011111

Now, determine the output for: 00100001",11001101,bit_manipulation,binary,bit_structured_byte_formula,verified_trace_ready,binary_structured_byte_not_formula,binary8,10,510,6.0,unknown__ex10__qhwlow,00100001,supported_not_structured,supported,v1では少量だが not-structured formula teacher を持つ slice。,,,"choose(nibble_swap,ror3,not(shl5))",0,0,3,8,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,supported_not_structured,Rows both models miss; approximates hidden hard tail not captured by local320.,01011101,11011101,False,False
leaderboard_proxy_v1_set,leaderboard_proxy,200,9b9b87e3,"In Alice's Wonderland, a secret bit manipulation rule transforms 8-bit binary numbers. The transformation involves operations like bit shifts, rotations, XOR, AND, OR, NOT, and possibly majority or choice functions.

Here are some examples of input -> output:
00001110 -> 00000111
00110010 -> 01110111
01100101 -> 11001110
01011111 -> 01101011
10110111 -> 11010111
11110100 -> 10111110
00111100 -> 10001111
11000100 -> 01111100
10110101 -> 10011111
01110110 -> 11101110

Now, determine the output for: 10111011",01110111,bit_manipulation,binary,bit_structured_byte_formula,answer_only_keep,,binary8,10,510,6.0,unknown__ex10__qhwhigh,10111011,supported_not_structured,supported,v1では少量だが not-structured formula teacher を持つ slice。,,,"choose(not(rol2),not(shl5),ror3)",0,0,2,8,0,-1,0.0,binary_bias_specialized_set,specialized,both_wrong,supported_not_structured,Rows both models miss; approximates hidden hard tail not captured by local320.,11011111,11011111,False,False
